agent_transitions,team_return,score,baseline_score,mission_success,destroyed_fraction,discovery_fraction,area_coverage,first_detection_step,active_agents,first_score_step,score_auc,targets,success_threshold,strike_attempts,strike_hits,agents_expended,agent_terminated,steps
80806,0.3874999999999833,12.0,8.0,True,0.6,1.0,1.0,0,0,48,1.019375,5,8.0,3,3,5,"[False, False, False, False, False]",200
81203,-1.8250000000000144,12.0,8.0,True,0.6,1.0,1.0,0,0,69,0.90875,5,8.0,3,3,5,"[False, False, False, False, False]",200
81560,-0.6000000000000112,12.0,8.0,True,0.6,1.0,1.0,0,0,61,0.97,5,8.0,3,3,5,"[False, False, False, False, False]",200
82025,-8.345454545454496,12.0,11.0,True,0.6,1.0,1.0,0,0,65,0.5827272727272736,5,11.0,3,3,5,"[False, False, False, False, False]",200
82443,-4.18888888888889,12.0,9.0,True,0.6,1.0,1.0,0,0,64,0.7905555555555557,5,9.0,3,3,5,"[False, False, False, False, False]",200
82821,-3.1555555555555603,12.0,9.0,True,0.6,1.0,1.0,0,0,57,0.8422222222222228,5,9.0,3,3,5,"[False, False, False, False, False]",200
83229,-7.118181818181845,12.0,11.0,True,0.6,1.0,1.0,0,0,50,0.64409090909091,5,11.0,3,3,5,"[False, False, False, False, False]",200
83612,-1.4125000000000147,12.0,8.0,True,0.6,1.0,1.0,0,0,54,0.929375,5,8.0,3,3,5,"[False, False, False, False, False]",200
83938,0.29999999999998617,12.0,8.0,True,0.6,1.0,1.0,0,0,44,1.015,5,8.0,3,3,5,"[False, False, False, False, False]",200
84223,15.000000000000021,12.0,5.0,True,0.6,1.0,1.0,0,0,42,1.7499999999999971,5,5.0,3,3,5,"[False, False, False, False, False]",200
84602,-1.2500000000000109,12.0,8.0,True,0.6,1.0,1.0,0,0,48,0.9375,5,8.0,3,3,5,"[False, False, False, False, False]",200
84973,-1.0875000000000175,12.0,8.0,True,0.6,1.0,1.0,0,0,57,0.945625,5,8.0,3,3,5,"[False, False, False, False, False]",200
85355,-1.375000000000014,12.0,8.0,True,0.6,1.0,1.0,0,0,59,0.93125,5,8.0,3,3,5,"[False, False, False, False, False]",200
85725,11.120000000000006,12.0,5.0,True,0.6,1.0,1.0,0,0,55,1.5559999999999985,5,5.0,3,3,5,"[False, False, False, False, False]",200
86083,-2.6777777777777843,12.0,9.0,True,0.6,1.0,1.0,0,0,49,0.8661111111111118,5,9.0,3,3,5,"[False, False, False, False, False]",200
86505,-108.48333333333332,12.0,12.0,False,0.6,1.0,1.0,0,0,50,0.5758333333333333,5,12.0,3,3,5,"[False, False, False, False, False]",200
86925,-4.355555555555556,12.0,9.0,True,0.6,1.0,1.0,0,0,68,0.7822222222222223,5,9.0,3,3,5,"[False, False, False, False, False]",200
87300,-3.1777777777777825,12.0,9.0,True,0.6,1.0,1.0,0,0,56,0.8411111111111117,5,9.0,3,3,5,"[False, False, False, False, False]",200
87705,-3.9666666666666686,12.0,9.0,True,0.6,1.0,1.0,0,0,64,0.801666666666667,5,9.0,3,3,5,"[False, False, False, False, False]",200
88099,-1.8125000000000213,12.0,8.0,True,0.6,1.0,1.0,0,0,56,0.909375,5,8.0,3,3,5,"[False, False, False, False, False]",200
88492,-1.712500000000015,12.0,8.0,True,0.6,1.0,1.0,0,0,59,0.914375,5,8.0,3,3,5,"[False, False, False, False, False]",200
88937,-108.9083333333333,12.0,12.0,False,0.6,1.0,1.0,0,0,63,0.5545833333333333,5,12.0,3,3,5,"[False, False, False, False, False]",200
89302,-0.9500000000000213,12.0,8.0,True,0.6,1.0,1.0,0,0,49,0.9525,5,8.0,3,3,5,"[False, False, False, False, False]",200
89666,-0.8000000000000105,12.0,8.0,True,0.6,1.0,1.0,0,0,54,0.96,5,8.0,3,3,5,"[False, False, False, False, False]",200
90018,-0.5250000000000177,12.0,8.0,True,0.6,1.0,1.0,0,0,52,0.97375,5,8.0,3,3,5,"[False, False, False, False, False]",200
90370,-0.47500000000001324,12.0,8.0,True,0.6,1.0,1.0,0,0,52,0.97625,5,8.0,3,3,5,"[False, False, False, False, False]",200
90703,12.54000000000001,12.0,5.0,True,0.6,1.0,1.0,0,0,53,1.6269999999999991,5,5.0,3,3,5,"[False, False, False, False, False]",200
91047,-0.20000000000001028,12.0,8.0,True,0.6,1.0,1.0,0,0,54,0.99,5,8.0,3,3,5,"[False, False, False, False, False]",200
91452,-7.0454545454545725,12.0,11.0,True,0.6,1.0,1.0,0,0,51,0.6477272727272738,5,11.0,3,3,5,"[False, False, False, False, False]",200
91812,-0.7625000000000177,12.0,8.0,True,0.6,1.0,1.0,0,0,54,0.961875,5,8.0,3,3,5,"[False, False, False, False, False]",200
92151,-0.037500000000009054,12.0,8.0,True,0.6,1.0,1.0,0,0,53,0.998125,5,8.0,3,3,5,"[False, False, False, False, False]",200
92585,-108.67499999999998,12.0,12.0,False,0.6,1.0,1.0,0,0,64,0.56625,5,12.0,3,3,5,"[False, False, False, False, False]",200
92996,-7.122727272727292,12.0,11.0,True,0.6,1.0,1.0,0,0,64,0.6438636363636374,5,11.0,4,4,5,"[False, False, False, False, False]",200
93432,-108.77499999999998,12.0,12.0,False,0.6,1.0,1.0,0,0,50,0.56125,5,12.0,3,3,5,"[False, False, False, False, False]",200
93860,-7.518181818181809,12.0,11.0,True,0.6,1.0,1.0,0,0,62,0.6240909090909101,5,11.0,3,3,5,"[False, False, False, False, False]",200
94259,-1.937500000000019,12.0,8.0,True,0.6,1.0,1.0,0,0,61,0.903125,5,8.0,3,3,5,"[False, False, False, False, False]",200
94619,-0.6875000000000109,12.0,8.0,True,0.6,1.0,1.0,0,0,56,0.965625,5,8.0,3,3,5,"[False, False, False, False, False]",200
95026,-2.2125000000000217,12.0,8.0,True,0.6,1.0,1.0,0,0,57,0.889375,5,8.0,3,3,5,"[False, False, False, False, False]",200
95385,-6.045454545454586,12.0,11.0,True,0.6,1.0,1.0,0,0,41,0.6977272727272738,5,11.0,3,3,5,"[False, False, False, False, False]",200
95757,-6.318181818181856,12.0,11.0,True,0.6,1.0,1.0,0,0,46,0.6840909090909102,5,11.0,3,3,5,"[False, False, False, False, False]",200
96116,11.840000000000007,12.0,5.0,True,0.6,1.0,1.0,0,0,47,1.5919999999999976,5,5.0,3,3,5,"[False, False, False, False, False]",200
96594,-109.56666666666666,12.0,12.0,False,0.6,1.0,1.0,0,0,70,0.5216666666666666,5,12.0,3,3,5,"[False, False, False, False, False]",200
97006,-4.177777777777779,12.0,9.0,True,0.6,1.0,1.0,0,0,71,0.7911111111111113,5,9.0,3,3,5,"[False, False, False, False, False]",200
97431,-4.388888888888889,12.0,9.0,True,0.6,1.0,1.0,0,0,70,0.7805555555555557,5,9.0,3,3,5,"[False, False, False, False, False]",200
97811,-1.3000000000000127,12.0,8.0,True,0.6,1.0,1.0,0,0,58,0.935,5,8.0,3,3,5,"[False, False, False, False, False]",200
98243,-7.6818181818181674,12.0,11.0,True,0.6,1.0,1.0,0,0,46,0.6159090909090918,5,11.0,3,3,5,"[False, False, False, False, False]",200
98606,-0.8000000000000131,12.0,8.0,True,0.6,1.0,1.0,0,0,59,0.96,5,8.0,3,3,5,"[False, False, False, False, False]",200
99018,-2.325000000000018,12.0,8.0,True,0.6,1.0,1.0,0,0,64,0.88375,5,8.0,3,3,5,"[False, False, False, False, False]",200
99429,-2.3250000000000206,12.0,8.0,True,0.6,1.0,1.0,0,0,59,0.88375,5,8.0,3,3,5,"[False, False, False, False, False]",200
99808,-1.387500000000023,12.0,8.0,True,0.6,1.0,1.0,0,0,49,0.930625,5,8.0,3,3,5,"[False, False, False, False, False]",200
