agent_transitions,team_return,score,baseline_score,mission_success,destroyed_fraction,discovery_fraction,area_coverage,first_detection_step,active_agents,first_score_step,score_auc,targets,success_threshold,strike_attempts,strike_hits,agents_expended,agent_terminated,steps
85049,-1.8250000000000144,12.0,8.0,True,0.6,1.0,1.0,0,0,69,0.90875,5,8.0,3,3,5,"[False, False, False, False, False]",200
85407,-0.6250000000000107,12.0,8.0,True,0.6,1.0,1.0,0,0,61,0.96875,5,8.0,3,3,5,"[False, False, False, False, False]",200
85874,-8.390909090909043,12.0,11.0,True,0.6,1.0,1.0,0,0,65,0.5804545454545464,5,11.0,3,3,5,"[False, False, False, False, False]",200
86284,-4.011111111111113,12.0,9.0,True,0.6,1.0,1.0,0,0,64,0.7994444444444447,5,9.0,3,3,5,"[False, False, False, False, False]",200
86738,-5.144444444444442,12.0,9.0,True,0.6,1.0,1.0,0,0,57,0.7427777777777775,5,9.0,4,4,5,"[False, False, False, False, False]",200
87144,-7.0727272727273025,12.0,11.0,True,0.6,1.0,1.0,0,0,50,0.6463636363636374,5,11.0,3,3,5,"[False, False, False, False, False]",200
87529,-1.462500000000014,12.0,8.0,True,0.6,1.0,1.0,0,0,54,0.926875,5,8.0,3,3,5,"[False, False, False, False, False]",200
87856,0.2749999999999867,12.0,8.0,True,0.6,1.0,1.0,0,0,44,1.01375,5,8.0,3,3,5,"[False, False, False, False, False]",200
88127,15.560000000000024,12.0,5.0,True,0.6,1.0,1.0,0,0,42,1.7779999999999974,5,5.0,3,3,5,"[False, False, False, False, False]",200
88506,-1.2500000000000109,12.0,8.0,True,0.6,1.0,1.0,0,0,48,0.9375,5,8.0,3,3,5,"[False, False, False, False, False]",200
88878,-1.1250000000000182,12.0,8.0,True,0.6,1.0,1.0,0,0,56,0.94375,5,8.0,3,3,5,"[False, False, False, False, False]",200
89262,-1.4250000000000131,12.0,8.0,True,0.6,1.0,1.0,0,0,59,0.92875,5,8.0,3,3,5,"[False, False, False, False, False]",200
89607,12.12000000000001,12.0,5.0,True,0.6,1.0,1.0,0,0,55,1.6059999999999985,5,5.0,3,3,5,"[False, False, False, False, False]",200
89976,-3.56666666666667,11.5,9.0,True,0.6,1.0,1.0,0,0,49,0.8216666666666644,5,9.0,4,4,5,"[False, False, False, False, False]",200
90400,-8.52499999999998,12.0,12.0,True,0.6,1.0,1.0,0,0,50,0.57375,5,12.0,3,3,5,"[False, False, False, False, False]",200
90860,-5.288888888888886,12.0,9.0,True,0.6,1.0,1.0,0,0,67,0.7355555555555554,5,9.0,3,3,5,"[False, False, False, False, False]",200
91265,-3.9166666666666687,12.0,9.0,True,0.6,1.0,1.0,0,0,56,0.804166666666667,5,9.0,4,4,5,"[False, False, False, False, False]",200
91679,-4.200000000000001,12.0,9.0,True,0.6,1.0,1.0,0,0,64,0.7900000000000001,5,9.0,3,3,5,"[False, False, False, False, False]",200
92075,-1.8750000000000215,12.0,8.0,True,0.6,1.0,1.0,0,0,56,0.90625,5,8.0,3,3,5,"[False, False, False, False, False]",200
92468,-1.712500000000015,12.0,8.0,True,0.6,1.0,1.0,0,0,59,0.914375,5,8.0,3,3,5,"[False, False, False, False, False]",200
92935,-9.35416666666665,12.0,12.0,True,0.6,1.0,1.0,0,0,66,0.5322916666666668,5,12.0,4,4,5,"[False, False, False, False, False]",200
93300,-0.9500000000000213,12.0,8.0,True,0.6,1.0,1.0,0,0,49,0.9525,5,8.0,3,3,5,"[False, False, False, False, False]",200
93664,-0.8000000000000105,12.0,8.0,True,0.6,1.0,1.0,0,0,54,0.96,5,8.0,3,3,5,"[False, False, False, False, False]",200
94016,-0.5250000000000177,12.0,8.0,True,0.6,1.0,1.0,0,0,52,0.97375,5,8.0,3,3,5,"[False, False, False, False, False]",200
94371,-0.5750000000000142,12.0,8.0,True,0.6,1.0,1.0,0,0,53,0.97125,5,8.0,3,3,5,"[False, False, False, False, False]",200
94713,12.160000000000009,12.0,5.0,True,0.6,1.0,1.0,0,0,53,1.607999999999999,5,5.0,3,3,5,"[False, False, False, False, False]",200
95057,-0.20000000000001028,12.0,8.0,True,0.6,1.0,1.0,0,0,54,0.99,5,8.0,3,3,5,"[False, False, False, False, False]",200
95478,-7.390909090909096,12.0,11.0,True,0.6,1.0,1.0,0,0,55,0.6304545454545465,5,11.0,3,3,5,"[False, False, False, False, False]",200
95838,-0.7500000000000167,12.0,8.0,True,0.6,1.0,1.0,0,0,56,0.9625,5,8.0,3,3,5,"[False, False, False, False, False]",200
96177,-0.037500000000009054,12.0,8.0,True,0.6,1.0,1.0,0,0,53,0.998125,5,8.0,3,3,5,"[False, False, False, False, False]",200
96613,-8.716666666666647,12.0,12.0,True,0.6,1.0,1.0,0,0,64,0.5641666666666667,5,12.0,3,3,5,"[False, False, False, False, False]",200
97023,-7.100000000000021,12.0,11.0,True,0.6,1.0,1.0,0,0,64,0.645000000000001,5,11.0,4,4,5,"[False, False, False, False, False]",200
97463,-8.858333333333317,12.0,12.0,True,0.6,1.0,1.0,0,0,50,0.5570833333333334,5,12.0,3,3,5,"[False, False, False, False, False]",200
97890,-7.499999999999993,12.0,11.0,True,0.6,1.0,1.0,0,0,61,0.6250000000000011,5,11.0,3,3,5,"[False, False, False, False, False]",200
98289,-1.937500000000019,12.0,8.0,True,0.6,1.0,1.0,0,0,61,0.903125,5,8.0,3,3,5,"[False, False, False, False, False]",200
98652,-0.7750000000000108,12.0,8.0,True,0.6,1.0,1.0,0,0,57,0.96125,5,8.0,3,3,5,"[False, False, False, False, False]",200
99059,-2.2125000000000217,12.0,8.0,True,0.6,1.0,1.0,0,0,57,0.889375,5,8.0,3,3,5,"[False, False, False, False, False]",200
99418,-6.045454545454586,12.0,11.0,True,0.6,1.0,1.0,0,0,41,0.6977272727272738,5,11.0,3,3,5,"[False, False, False, False, False]",200
99794,-6.4090909090909465,12.0,11.0,True,0.6,1.0,1.0,0,0,46,0.6795454545454557,5,11.0,3,3,5,"[False, False, False, False, False]",200
