policy,step,drone,target_id,target_type,target_life,target_score,estimated_distance,goal_x,goal_y,active
heuristic,1,0,3,1,2,5,15.03391123919324,45.82098855522154,22.869735505403984,True
heuristic,1,1,4,1,2,5,25.630433631594308,40.503734595752135,32.08963377962587,True
heuristic,1,2,0,2,1,2,33.66440393960841,30.657793719979423,36.135617546442376,True
heuristic,1,3,1,2,1,2,39.39098756995071,24.86638483456062,38.91167232272266,True
heuristic,1,4,3,1,2,5,15.374364690837021,45.82098855522154,22.869735505403984,True
heuristic,1,5,4,1,2,5,26.03689885917728,40.503734595752135,32.08963377962587,True
heuristic,2,0,3,1,2,5,14.596312582221485,45.818810204744345,22.87647199526699,True
heuristic,2,1,4,1,2,5,25.192596906489783,40.50137110869896,32.09584833430879,True
heuristic,2,2,0,2,1,2,33.22848524814489,30.65435313778877,36.1434511625805,True
heuristic,2,3,1,2,1,2,38.955499193836744,24.86410518411661,38.92096214188197,True
heuristic,2,4,3,1,2,5,14.93678770018969,45.818810204744345,22.87647199526699,True
heuristic,2,5,4,1,2,5,25.599053343603636,40.50137110869896,32.09584833430879,True
heuristic,3,0,3,1,2,5,14.158714152039934,45.81663185426715,22.883208485129995,True
heuristic,3,1,4,1,2,5,24.754760203199258,40.49900762164579,32.10206288899171,True
heuristic,3,2,0,2,1,2,32.79256657227154,30.65091255559812,36.15128477871862,True
heuristic,3,3,1,2,1,2,38.52001110905194,24.8618255336726,38.930251961041286,True
heuristic,3,4,3,1,2,5,14.499210910897734,45.81663185426715,22.883208485129995,True
heuristic,3,5,4,1,2,5,25.161207854068547,40.49900762164579,32.10206288899171,True
heuristic,4,0,3,1,2,5,13.721115955546884,45.814453503789956,22.889944974993,True
heuristic,4,1,4,1,2,5,24.316923522100264,40.496644134592614,32.10827744367463,True
heuristic,4,2,0,2,1,2,32.35664791218882,30.647471973407466,36.15911839485674,True
heuristic,4,3,1,2,1,2,38.084523318772256,24.85954588322859,38.9395417802006,True
heuristic,4,4,3,1,2,5,14.061634328938732,45.814453503789956,22.889944974993,True
heuristic,4,5,4,1,2,5,24.72336239101534,40.496644134592614,32.10827744367463,True
heuristic,5,0,3,1,2,5,13.283518000080983,45.81227515331276,22.896681464856005,True
heuristic,5,1,4,1,2,5,23.879086863583833,40.49428064753944,32.11449199835755,True
heuristic,5,2,0,2,1,2,31.920729268102523,30.644031391216814,36.16695201099486,True
heuristic,5,3,1,2,1,2,37.64903582624515,24.857266232784582,38.94883159935991,True
heuristic,5,4,3,1,2,5,13.624057960662414,45.81227515331276,22.896681464856005,True
heuristic,5,5,4,1,2,5,24.285516954902935,40.49428064753944,32.11449199835755,True
heuristic,6,0,3,1,2,5,12.845920293465065,45.81009680283557,22.90341795471901,True
heuristic,6,1,4,1,2,5,23.441250228055267,40.49191716048627,32.12070655304047,True
heuristic,6,2,0,2,1,2,31.484810640223987,30.64059080902616,36.174785627132984,True
heuristic,6,3,1,2,1,2,37.21354863479212,24.854986582340572,38.95812141851923,True
heuristic,6,4,3,1,2,5,13.186481812826743,45.81009680283557,22.90341795471901,True
heuristic,6,5,4,1,2,5,23.847671546206715,40.49191716048627,32.12070655304047,True
heuristic,7,0,3,1,2,5,12.408322844056004,45.80791845235837,22.910154444582016,True
heuristic,7,1,4,1,2,5,23.003413615934914,40.48955367343309,32.12692110772339,True
heuristic,7,2,0,2,1,2,31.048892028770346,30.63715022683551,36.182619243271105,True
heuristic,7,3,1,2,1,2,36.77806174781121,24.852706931896563,38.96741123767854,True
heuristic,7,4,3,1,2,5,12.748905892638854,45.80791845235837,22.910154444582016,True
heuristic,7,5,4,1,2,5,23.409826165419407,40.48955367343309,32.12692110772339,True
heuristic,8,0,3,1,2,5,11.970725660801676,45.80574010188118,22.91689093444502,True
heuristic,8,1,4,1,2,5,22.565577027659035,40.48719018637992,32.13313566240631,True
heuristic,8,2,0,2,1,2,30.612973433964722,30.633709644644856,36.19045285940923,True
heuristic,8,3,1,2,1,2,36.34257516877976,24.850427281452554,38.976701056837854,True
heuristic,8,4,3,1,2,5,12.311330207801653,45.80574010188118,22.91689093444502,True
heuristic,8,5,4,1,2,5,22.971980813052067,40.48719018637992,32.13313566240631,True
heuristic,9,0,3,1,2,5,11.533128753306373,45.80356175140398,22.923627424308027,True
heuristic,9,1,4,1,2,5,22.127740463680727,40.484826699326746,32.13935021708923,True
heuristic,9,2,0,2,1,2,30.17705485603654,30.630269062454204,36.19828647554735,True
heuristic,9,3,1,2,1,2,35.90708890125722,24.848147631008544,38.98599087599717,True
heuristic,9,4,3,1,2,5,11.87375476656712,45.80356175140398,22.923627424308027,True
heuristic,9,5,4,1,2,5,22.534135489635126,40.484826699326746,32.13935021708923,True
heuristic,10,0,3,1,2,5,11.095532131906237,45.80138340092679,22.930363914171032,True
heuristic,10,1,4,1,2,5,21.68990392447094,40.48246321227357,32.14556477177215,True
heuristic,10,2,0,2,1,2,29.74113629522175,30.62682848026355,36.20612009168547,True
heuristic,10,3,1,2,1,2,35.4716029488881,24.845867980564535,38.99528069515648,True
heuristic,10,4,3,1,2,5,11.436179577797583,45.80138340092679,22.930363914171032,True
heuristic,10,5,4,1,2,5,22.096290195719526,40.48246321227357,32.14556477177215,True
heuristic,11,0,3,1,2,5,10.657935807756791,45.799205050449594,22.937100404034037,True
heuristic,11,1,4,1,2,5,21.25206741051953,40.4800997252204,32.15177932645507,True
heuristic,11,2,0,2,1,2,29.305217751763156,30.6233878980729,36.21395370782359,True
heuristic,11,3,1,2,1,2,35.036117315405086,24.843588330120525,39.004570514315795,True
heuristic,11,4,3,1,2,5,10.998604651036466,45.799205050449594,22.937100404034037,True
heuristic,11,5,4,1,2,5,21.65844493187792,40.4800997252204,32.15177932645507,True
heuristic,12,0,3,1,2,5,10.220339792935036,45.7970266999724,22.943836893897043,True
heuristic,12,1,4,1,2,5,20.814230922336453,40.477736238167225,32.15799388113799,True
heuristic,12,2,0,2,1,2,28.86929922591068,30.619947315882246,36.22178732396171,True
heuristic,12,3,1,2,1,2,34.60063200463231,24.841308679676516,39.01386033347511,True
heuristic,12,4,3,1,2,5,10.561029996590468,45.7970266999724,22.943836893897043,True
heuristic,12,5,4,1,2,5,21.220599698706017,40.477736238167225,32.15799388113799,True
heuristic,13,0,3,1,2,5,9.782744100559324,45.794848349495204,22.950573383760048,True
heuristic,13,1,4,1,2,5,20.376394460453014,40.47537275111405,32.16420843582091,True
heuristic,13,2,0,2,1,2,28.433380717921697,30.616506733691594,36.229620940099835,True
heuristic,13,3,1,2,1,2,34.165147020488774,24.839029029232506,39.02315015263442,True
heuristic,13,4,3,1,2,5,10.123455625625564,45.794848349495204,22.950573383760048,True
heuristic,13,5,4,1,2,5,20.78275449682398,40.47537275111405,32.16420843582091,True
heuristic,14,0,3,1,2,5,9.345148744931024,45.79266999901801,22.957309873623053,True
heuristic,14,1,4,1,2,5,19.938558025423262,40.47300926406088,32.17042299050383,True
heuristic,14,2,0,2,1,2,27.9974622280614,30.61306615150094,36.23745455623796,True
heuristic,14,3,1,2,1,2,33.72966236699196,24.836749378788497,39.032439971793735,True
heuristic,14,4,3,1,2,5,9.685881550279863,45.79266999901801,22.957309873623053,True
heuristic,14,5,4,1,2,5,20.344909326877996,40.47300926406088,32.17042299050383,True
heuristic,15,0,3,1,2,5,8.90755374170323,45.790491648540815,22.96404636348606,True
heuristic,15,1,4,1,2,5,19.500721617825484,40.470645777007704,32.17663754518675,True
heuristic,15,2,0,2,1,2,27.561543756603132,30.60962556931029,36.24528817237608,True
heuristic,15,3,1,2,1,2,33.29417804826157,24.834469728344487,39.04172979095305,True
heuristic,15,4,3,1,2,5,9.248307783797216,45.790491648540815,22.96404636348606,True
heuristic,15,5,4,1,2,5,19.90706418954194,40.470645777007704,32.17663754518675,True
heuristic,16,0,3,1,2,5,8.469959108083268,45.78831329806362,22.970782853349064,True
heuristic,16,1,4,1,2,5,19.062885238263824,40.46828228995453,32.18285209986967,True
heuristic,16,2,0,2,1,2,27.125625303828766,30.606184987119637,36.2531217885142,True
heuristic,16,3,1,2,1,2,32.85869406852359,24.832190077900478,39.05101961011236,True
heuristic,16,4,3,1,2,5,8.810734340686585,45.78831329806362,22.970782853349064,True
heuristic,16,5,4,1,2,5,19.469219085519235,40.46828228995453,32.18285209986967,True
heuristic,17,0,3,1,2,5,8.032364863077936,45.786134947586426,22.97751934321207,True
heuristic,17,1,4,1,2,5,18.625048887370106,40.465918802901356,32.18906665455259,True
heuristic,17,2,0,2,1,2,26.68970687002915,30.602744404928984,36.26095540465232,True
heuristic,17,3,1,2,1,2,32.4232104321144,24.82991042745647,39.060309429271676,True
heuristic,17,4,3,1,2,5,8.373161236913695,45.786134947586426,22.97751934321207,True
heuristic,17,5,4,1,2,5,19.031374015544802,40.465918802901356,32.18906665455259,True
heuristic,18,0,3,1,2,5,7.594771027793434,45.78395659710923,22.984255833075075,True
heuristic,18,1,4,1,2,5,18.187212565805744,40.46355531584818,32.19528120923551,True
heuristic,18,2,0,2,1,2,26.253788455504523,30.59930382273833,36.26878902079044,True
heuristic,18,3,1,2,1,2,31.987727143485245,24.82763077701246,39.06959924843099,True
heuristic,18,4,3,1,2,5,7.935588490133631,45.78395659710923,22.984255833075075,True
heuristic,18,5,4,1,2,5,18.593528980387273,40.46355531584818,32.19528120923551,True
heuristic,19,0,3,1,2,5,7.157177625806166,45.78177824663204,22.99099232293808,True
heuristic,19,1,4,1,2,5,17.749376274263927,40.46119182879501,32.20149576391843,True
heuristic,19,2,0,2,1,2,25.81787006056497,30.59586324054768,36.276622636928565,True
heuristic,19,3,1,2,1,2,31.552244207206883,24.82535112656845,39.0788890675903,True
heuristic,19,4,3,1,2,5,7.498016119975931,45.78177824663204,22.99099232293808,True
heuristic,19,5,4,1,2,5,18.15568398085137,40.46119182879501,32.20149576391843,True
heuristic,20,0,3,1,2,5,6.719584683626717,45.77959989615484,22.997728812801085,True
heuristic,20,1,4,1,2,5,17.311540013471934,40.458828341741835,32.20771031860135,True
heuristic,20,2,0,2,1,2,25.381951685530932,30.592422658357027,36.284456253066686,True
heuristic,20,3,1,2,1,2,31.11676162797448,24.82307147612444,39.08817888674962,True
heuristic,20,4,3,1,2,5,7.0604441483979565,45.77959989615484,22.997728812801085,True
heuristic,20,5,4,1,2,5,17.717839017780527,40.458828341741835,32.20771031860135,True
heuristic,21,0,3,1,2,5,6.2819922312883625,45.77742154567765,23.00446530266409,True
heuristic,21,1,4,1,2,5,16.873703784193776,40.45646485468866,32.21392487328427,True
heuristic,21,2,0,2,1,2,24.946033330733748,30.588982076166374,36.29228986920481,True
heuristic,21,3,1,2,1,2,30.681279410612827,24.82079182568043,39.09746870590893,True
heuristic,21,4,3,1,2,5,6.622872600128316,45.77742154567765,23.00446530266409,True
heuristic,21,5,4,1,2,5,17.279994092059745,40.45646485468866,32.21392487328427,True
heuristic,22,0,3,1,2,5,5.8444003031050125,45.77524319520045,23.011201792527096,True
heuristic,22,1,4,1,2,5,16.435867587233027,40.45410136763549,32.22013942796719,True
heuristic,22,2,0,2,1,2,24.510114996516194,30.58554149397572,36.30012348534293,True
heuristic,22,3,1,2,1,2,30.2457975600818,24.81851217523642,39.106758525068244,True
heuristic,22,4,3,1,2,5,6.185301503231095,45.77524319520045,23.011201792527096,True
heuristic,22,5,4,1,2,5,16.84214920461878,40.45410136763549,32.22013942796719,True
heuristic,23,0,3,1,2,5,5.4068089386645894,45.77306484472326,23.0179382823901,True
heuristic,23,1,4,1,2,5,15.998031423436007,40.451737880582314,32.22635398265011,True
heuristic,23,2,0,2,1,2,24.074196683233126,30.58210091178507,36.30795710148105,True
heuristic,23,3,1,2,1,2,29.810316081482156,24.81623252479241,39.11604834422756,True
heuristic,23,4,3,1,2,5,5.74773088983521,45.77306484472326,23.0179382823901,True
heuristic,23,5,4,1,2,5,16.40430435643566,40.451737880582314,32.22635398265011,True
heuristic,24,0,3,1,2,5,4.969218184157296,45.770886494246064,23.024674772253107,True
heuristic,24,1,4,1,2,5,15.560195293695326,40.44937439352914,32.23256853733303,True
heuristic,24,2,0,2,1,2,23.638278391252104,30.578660329594417,36.31579071761917,True
heuristic,24,3,1,2,1,2,29.374834980061692,24.813952874348402,39.12533816338687,True
heuristic,24,4,3,1,2,5,5.310160797094273,45.770886494246064,23.024674772253107,True
heuristic,24,5,4,1,2,5,15.966459548540525,40.44937439352914,32.23256853733303,True
heuristic,25,0,3,1,2,5,4.53162809419363,45.76870814376887,23.031411262116112,True
heuristic,25,1,4,1,2,5,15.122359198953776,40.44701090647597,32.23878309201595,True
heuristic,25,2,0,2,1,2,23.202360120954104,30.575219747403764,36.323624333757294,True
heuristic,25,3,1,2,1,2,28.93935426122171,24.811673223904393,39.134627982546185,True
heuristic,25,4,3,1,2,5,4.872591268476283,45.76870814376887,23.031411262116112,True
heuristic,25,5,4,1,2,5,15.528614782019973,40.44701090647597,32.23878309201595,True
heuristic,26,0,3,1,2,5,4.0940387343619316,45.766529793291674,23.038147751979118,True
heuristic,26,1,4,1,2,5,14.684523140208743,40.44464741942279,32.24499764669887,True
heuristic,26,2,0,2,1,2,22.766441872734273,30.571779165213112,36.331457949895416,True
heuristic,26,3,1,2,1,2,28.503873930523923,24.809393573460383,39.1439178017055,True
heuristic,26,4,3,1,2,5,4.43502235553881,45.766529793291674,23.038147751979118,True
heuristic,26,5,4,1,2,5,15.090770058021834,40.44464741942279,32.24499764669887,True
heuristic,27,0,3,1,2,5,3.656450184946511,45.76435144281448,23.044884241842123,True
heuristic,27,1,4,1,2,5,14.246687118517102,40.44228393236962,32.25121220138179,True
heuristic,27,2,0,2,1,2,22.33052364700274,30.56833858302246,36.33929156603354,True
heuristic,27,3,1,2,1,2,28.068393993697757,24.807113923016374,39.15320762086481,True
heuristic,27,4,3,1,2,5,3.997454120443146,45.76435144281448,23.044884241842123,True
heuristic,27,5,4,1,2,5,14.652925377760534,40.44228393236962,32.25121220138179,True
heuristic,28,0,3,1,2,5,3.2188625465537433,45.762173092337285,23.05162073170513,True
heuristic,28,1,4,1,2,5,13.808851135000737,40.439920445316446,32.25742675606471,True
heuristic,28,2,0,2,1,2,21.894605444185494,30.564898000831807,36.34712518217166,True
heuristic,28,3,1,2,1,2,27.632914456648123,24.804834272572364,39.162497440024126,True
heuristic,28,4,3,1,2,5,3.559886639639124,45.762173092337285,23.05162073170513,True
heuristic,28,5,4,1,2,5,14.215080742523098,40.439920445316446,32.25742675606471,True
heuristic,29,0,3,1,2,5,2.7812759490611727,45.75999474186009,23.058357221568134,True
heuristic,29,1,4,1,2,5,13.371015190852768,40.43755695826327,32.26364131074763,True
heuristic,29,2,0,2,1,2,21.45868726472532,30.561457418641155,36.35495879830978,True
heuristic,29,3,1,2,1,2,27.197435325463633,24.802554622128355,39.17178725918344,True
heuristic,29,4,3,1,2,5,3.1223200094969448,45.75999474186009,23.058357221568134,True
heuristic,29,5,4,1,2,5,13.777236153675902,40.43755695826327,32.26364131074763,True
heuristic,30,0,3,1,2,5,2.343690566796656,45.757816391382896,23.06509371143114,True
heuristic,30,1,4,1,2,5,12.933179287344597,40.4351934712101,32.26985586543055,True
heuristic,30,2,0,2,1,2,21.02276910908282,30.558016836450502,36.3627924144479,True
heuristic,30,3,1,2,1,2,26.761956606425407,24.800274971684345,39.18107707834275,True
heuristic,30,4,3,1,2,5,2.684754355380059,45.757816391382896,23.06509371143114,True
heuristic,30,5,4,1,2,5,13.339391612672289,40.4351934712101,32.26985586543055,True
heuristic,31,0,3,1,2,5,1.906106646597717,45.7556380409057,23.071830201294144,True
heuristic,31,1,4,1,2,5,12.495343425833926,40.432829984156925,32.27607042011347,True
heuristic,31,2,0,2,1,2,20.586850977737527,30.55457625425985,36.370626030586024,True
heuristic,31,3,1,2,1,2,26.326478306016398,24.797995321240336,39.19036689750207,True
heuristic,31,4,3,1,2,5,2.2471898472936007,45.7556380409057,23.071830201294144,True
heuristic,31,5,4,1,2,5,12.901547121061187,40.432829984156925,32.27607042011347,True
heuristic,32,0,3,1,2,5,1.4685245664204865,45.75345969042851,23.07856669115715,True
heuristic,32,1,4,1,2,5,12.057507607773903,40.43046649710375,32.28228497479639,True
heuristic,32,2,0,2,1,2,20.1509328711891,30.551135672069197,36.378459646724146,True
heuristic,32,3,1,2,1,2,25.891000430931356,24.795715670796326,39.19965671666138,True
heuristic,32,4,3,1,2,5,1.8096267294866695,45.75345969042851,23.07856669115715,True
heuristic,32,5,4,1,2,5,12.463702680496935,40.43046649710375,32.28228497479639,True
heuristic,33,0,3,1,2,5,1.0309449834008693,45.75128133995131,23.085303181020155,True
heuristic,33,1,4,1,2,5,11.619671834723611,40.42810301005058,32.28849952947931,True
heuristic,33,2,0,2,1,2,19.71501478995862,30.547695089878545,36.38629326286227,True
heuristic,33,3,1,2,1,2,25.455522988087466,24.793436020352317,39.208946535820694,True
heuristic,33,4,3,1,2,5,1.3720653844419464,45.75128133995131,23.085303181020155,True
heuristic,33,5,4,1,2,5,12.025858292750467,40.42810301005058,32.28849952947931,True
heuristic,34,0,3,1,2,5,0.5933693653852632,45.74910298947412,23.09203967088316,True
heuristic,34,1,4,1,2,5,11.181836108360178,40.425739522997404,32.29471408416223,True
heuristic,34,2,0,2,1,2,19.279096734590034,30.544254507687892,36.39412687900039,True
heuristic,34,3,1,2,1,2,25.020045984635697,24.791156369908308,39.21823635498001,True
heuristic,34,4,3,1,2,5,0.9345065041294672,45.74910298947412,23.09203967088316,True
heuristic,34,5,4,1,2,5,11.588013959722185,40.425739522997404,32.29471408416223,True
heuristic,35,0,3,1,2,5,0.1558055696152158,45.74692463899692,23.098776160746166,True
heuristic,35,1,4,1,2,5,10.744000430492779,40.42337603594423,32.30092863884515,True
heuristic,35,2,0,2,1,2,18.843178705651667,30.54081392549724,36.40196049513851,True
heuristic,35,3,1,2,1,2,24.58456942797295,24.788876719464298,39.22752617413932,True
heuristic,35,4,3,1,2,5,0.4969517872399237,45.74692463899692,23.098776160746166,True
heuristic,35,5,4,1,2,5,11.150169683456763,40.42337603594423,32.30092863884515,True
heuristic,36,0,3,1,2,5,0.007079936897732054,45.74474628851973,23.10551265060917,True
heuristic,36,1,4,1,2,5,10.30616480307898,40.421012548891056,32.30714319352807,True
heuristic,36,2,0,2,1,2,18.407260703737943,30.537373343306587,36.40979411127663,True
heuristic,36,3,1,2,1,2,24.149093325755064,24.78659706902029,39.236815993298634,True
heuristic,36,4,3,1,2,5,0.05942179633253237,45.74474628851973,23.10551265060917,True
heuristic,36,5,4,1,2,5,10.71232546616036,40.421012548891056,32.30714319352807,True
heuristic,37,0,3,1,2,5,0.007079936897732054,45.742567938042534,23.112249140472176,True
heuristic,37,1,4,1,2,5,9.868329228243898,40.41864906183788,32.31335774821099,True
heuristic,37,2,0,2,1,2,17.97134272947123,30.533932761115935,36.417627727414754,True
heuristic,37,3,1,2,1,2,23.71361768591074,24.78431741857628,39.24610581245795,True
heuristic,37,4,3,1,2,5,0.007079936897732054,45.742567938042534,23.112249140472176,True
heuristic,37,5,4,1,2,5,10.274481310220633,40.41864906183788,32.31335774821099,True
heuristic,38,0,3,1,2,5,0.007079936897732054,45.74038958756534,23.11898563033518,True
heuristic,38,1,4,1,2,5,9.430493708302809,40.41628557478471,32.31957230289391,True
heuristic,38,2,0,2,1,2,17.535424783503846,30.530492178925282,36.425461343552875,True
heuristic,38,3,1,2,1,2,23.27814251665655,24.78203776813227,39.25539563161726,True
heuristic,38,4,3,1,2,5,0.007079936897732054,45.74038958756534,23.11898563033518,True
heuristic,38,5,4,1,2,5,9.836637218230248,40.41628557478471,32.31957230289391,True
heuristic,39,0,3,1,2,5,0.007079936897732054,45.738211237088144,23.125722120198187,True
heuristic,39,1,4,1,2,5,8.99265824578804,40.413922087731535,32.32578685757683,True
heuristic,39,2,0,2,1,2,17.099506866520343,30.52705159673463,36.433294959691,True
heuristic,39,3,1,2,1,2,22.84266782651297,24.77975811768826,39.264685450776575,True
heuristic,39,4,3,1,2,5,0.007079936897732054,45.738211237088144,23.125722120198187,True
heuristic,39,5,4,1,2,5,9.398793193014646,40.413922087731535,32.32578685757683,True
heuristic,40,0,3,1,2,5,0.007079936897732054,45.73603288661095,23.132458610061192,True
heuristic,40,1,4,1,2,5,8.554822843481201,40.41155860067836,32.33200141225975,True
heuristic,40,2,0,2,1,2,16.663588979239922,30.523611014543977,36.44112857582912,True
heuristic,40,3,1,2,1,2,22.407193624321728,24.77747846724425,39.27397526993589,True
heuristic,40,4,3,1,2,5,0.007079936897732054,45.73603288661095,23.132458610061192,True
heuristic,40,5,4,1,2,5,8.96094923766508,40.41155860067836,32.33200141225975,True
heuristic,41,0,3,1,2,5,0.007079936897732054,45.733854536133755,23.139195099924198,True
heuristic,41,1,4,1,2,5,8.116987504452164,40.40919511362519,32.33821596694267,True
heuristic,41,2,0,2,1,2,16.22767112241918,30.520170432353325,36.44896219196724,True
heuristic,41,3,1,2,1,2,21.971719919264434,24.77519881680024,39.2832650890952,True
heuristic,41,4,3,1,2,5,0.007079936897732054,45.733854536133755,23.139195099924198,True
heuristic,41,5,4,1,2,5,8.523105355578222,40.40919511362519,32.33821596694267,True
heuristic,42,0,3,1,2,5,0.007079936897732054,45.73167618565656,23.145931589787203,True
heuristic,42,1,4,1,2,5,7.679152232106624,40.406831626572014,32.34443052162559,True
heuristic,42,2,0,2,1,2,15.791753296855132,30.516729850162672,36.45679580810536,True
heuristic,42,3,1,2,1,2,21.53624672088273,24.772919166356232,39.292554908254516,True
heuristic,42,4,3,1,2,5,0.007079936897732054,45.73167618565656,23.145931589787203,True
heuristic,42,5,4,1,2,5,8.085261550504102,40.406831626572014,32.34443052162559,True
heuristic,43,0,3,1,2,5,0.007079936897732054,45.729497835179366,23.15266807965021,True
heuristic,43,1,4,1,2,5,7.241317030244803,40.40446813951884,32.35064507630851,True
heuristic,43,2,0,2,1,2,15.355835503388533,30.51328926797202,36.46462942424348,True
heuristic,43,3,1,2,1,2,21.10077403910005,24.770639515912222,39.30184472741383,True
heuristic,43,4,3,1,2,5,0.007079936897732054,45.729497835179366,23.15266807965021,True
heuristic,43,5,4,1,2,5,7.647417826604662,40.40446813951884,32.35064507630851,True
heuristic,44,0,3,1,2,5,0.007079936897732054,45.72731948470217,23.159404569513214,True
heuristic,44,1,4,1,2,5,6.8034819031347356,40.40210465246567,32.35685963099143,True
heuristic,44,2,0,2,1,2,14.919917742907643,30.509848685781368,36.472463040381605,True
heuristic,44,3,1,2,1,2,20.66530188424516,24.768359865468213,39.31113454657314,True
heuristic,44,4,3,1,2,5,0.007079936897732054,45.72731948470217,23.159404569513214,True
heuristic,44,5,4,1,2,5,7.209574188526071,40.40210465246567,32.35685963099143,True
heuristic,45,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,45,1,4,1,2,5,6.365646855604989,40.39974116541249,32.36307418567435,True
heuristic,45,2,0,2,1,2,14.48400001635238,30.506408103590715,36.48029665651973,True
heuristic,45,3,1,2,1,2,20.229830267077737,24.766080215024203,39.32042436573246,True
heuristic,45,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,45,5,4,1,2,5,6.77173064148907,40.39974116541249,32.36307418567435,True
heuristic,46,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,46,1,4,1,2,5,5.927811893163715,40.39737767835932,32.36928874035727,True
heuristic,46,2,0,2,1,2,14.048082324719001,30.502967521400063,36.48813027265785,True
heuristic,46,3,1,2,1,2,19.794359198816082,24.763800564580194,39.32971418489177,True
heuristic,46,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,46,5,4,1,2,5,6.333887191403422,40.39737767835932,32.36928874035727,True
heuristic,47,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,47,1,4,1,2,5,5.4899770221542,40.395014191306146,32.37550329504019,True
heuristic,47,2,0,2,1,2,13.612164669065363,30.49952693920941,36.49596388879597,True
heuristic,47,3,1,2,1,2,19.35888869116734,24.761520914136185,39.339004004051084,True
heuristic,47,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,47,5,4,1,2,5,5.896043845015034,40.395014191306146,32.37550329504019,True
heuristic,48,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,48,1,4,1,2,5,5.052142249962046,40.39265070425297,32.38171784972311,True
heuristic,48,2,0,2,1,2,13.176247050516873,30.496086357018758,36.50379750493409,True
heuristic,48,3,1,2,1,2,18.92341875636039,24.759241263692175,39.3482938232104,True
heuristic,48,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,48,5,4,1,2,5,5.458200610098418,40.39265070425297,32.38171784972311,True
heuristic,49,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,49,1,4,1,2,5,4.614307585297478,40.3902872171998,32.38793240440603,True
heuristic,49,2,0,2,1,2,12.740329470273199,30.492645774828105,36.51163112107221,True
heuristic,49,3,1,2,1,2,18.487949407181794,24.756961613248166,39.35758364236971,True
heuristic,49,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,49,5,4,1,2,5,5.020357495713447,40.3902872171998,32.38793240440603,True
heuristic,50,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,50,1,4,1,2,5,4.176473038590399,40.387923730146625,32.39414695908895,True
heuristic,50,2,0,2,1,2,12.304411929615952,30.489205192637453,36.519464737210335,True
heuristic,50,3,1,2,1,2,18.052480657015145,24.754681962804156,39.366873461529025,True
heuristic,50,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,50,5,4,1,2,5,4.5825145125558295,40.387923730146625,32.39414695908895,True
heuristic,51,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,51,1,4,1,2,5,3.7386386225610457,40.38556024309345,32.40036151377187,True
heuristic,51,2,0,2,1,2,11.868494429917433,30.4857646104468,36.527298353348456,True
heuristic,51,3,1,2,1,2,17.617012519884202,24.752402312360147,39.37616328068834,True
heuristic,51,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,51,5,4,1,2,5,4.144671673448615,40.38556024309345,32.40036151377187,True
heuristic,52,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,52,1,4,1,2,5,3.3008043530767437,40.38319675604028,32.40657606845479,True
heuristic,52,2,0,2,1,2,11.4325769726507,30.482324028256148,36.53513196948658,True
heuristic,52,3,1,2,1,2,17.18154501050031,24.750122661916137,39.38545309984765,True
heuristic,52,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,52,5,4,1,2,5,3.706828994053992,40.38319675604028,32.40657606845479,True
heuristic,53,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,53,1,4,1,2,5,2.862970250501208,40.380833268987104,32.41279062313771,True
heuristic,53,2,0,2,1,2,10.996659559401168,30.478883446065495,36.5429655856247,True
heuristic,53,3,1,2,1,2,16.746078144314634,24.747843011472128,39.394742919006966,True
heuristic,53,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,53,5,4,1,2,5,3.2689864939452695,40.380833268987104,32.41279062313771,True
heuristic,54,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,54,1,4,1,2,5,2.4251363419537126,40.37846978193393,32.41900517782063,True
heuristic,54,2,0,2,1,2,10.560742191880076,30.475442863874843,36.55079920176282,True
heuristic,54,3,1,2,1,2,16.310611937575853,24.74556336102812,39.40403273816628,True
heuristic,54,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
